pid,seed,version,phase,trial_idx,block,opt1_role,opt1_gb,opt1_price,opt2_role,opt2_gb,opt2_price,opt3_role,opt3_gb,opt3_price,choice_slot,choice_role,choice_gb,choice_price,rt_ms,t_ms,response
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,18,d3,B,200,20,A,100,17,D,160,24.5,1,A,100,17,2678,75028,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,19,d1,D,100,12,A,100,17,B,200,20,0,D,100,12,3887,79216,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,20,d3,B,200,20,D,160,24.5,A,100,17,2,A,100,17,2489,82009,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,21,d2,A,100,17,D,130,14,B,200,20,1,D,130,14,4651,86963,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,22,d4,A,100,17,D,130,22.5,B,200,20,0,A,100,17,4407,91673,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,23,d2,D,130,14,B,200,20,A,100,17,0,D,130,14,2877,94865,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,24,d3,D,160,24.5,A,100,17,B,200,20,1,A,100,17,3755,98926,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,25,catch,junk1,20,22,best,100,8,junk2,30,25,1,best,100,8,3882,103110,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,26,d6,A,100,17,B,200,20,D,30,18,0,A,100,17,3039,106459,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,27,d2,D,130,14,A,100,17,B,200,20,0,D,130,14,2618,109380,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,28,d3,A,100,17,D,160,24.5,B,200,20,0,A,100,17,10026,119713,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,29,d4,A,100,17,D,130,22.5,B,200,20,0,A,100,17,2352,122371,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,30,baseline,A,100,17,B,200,20,,,,0,A,100,17,1733,124409,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,31,d4,A,100,17,B,200,20,D,130,22.5,0,A,100,17,6172,130885,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,32,baseline,A,100,17,B,200,20,,,,0,A,100,17,1309,132497,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,33,catch,junk1,40,24,best,150,9,junk2,25,19,1,best,150,9,3725,136527,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,34,d5,B,200,20,A,100,17,D,210,26.5,1,A,100,17,4960,141791,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,35,d1,D,100,12,B,200,20,A,100,17,0,D,100,12,9406,151502,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,36,filler,F1,200,14,F2,110,10,F3,120,12,1,F2,110,10,4081,155887,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,37,filler,F3,150,12,F1,90,10,F2,60,7.95,2,F2,60,7.95,2963,159153,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,38,baseline,A,100,17,B,200,20,,,,0,A,100,17,1799,161256,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,39,filler,F3,200,17,F1,100,9.95,F2,120,12,1,F1,100,9.95,2344,163905,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,40,d5,B,200,20,A,100,17,D,210,26.5,1,A,100,17,4750,168959,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,41,d1,B,200,20,D,100,12,A,100,17,1,D,100,12,2172,171435,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,42,d1,A,100,17,D,100,12,B,200,20,1,D,100,12,2188,173928,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),choice,43,d5,A,100,17,D,210,26.5,B,200,20,0,A,100,17,1867,176100,
LL,3201574810,task-v2.3-FROZEN (2026-08-25),probe,-2,probe,,,,,,,,,,,,,,,178628,
