pid,seed,version,phase,trial_idx,block,opt1_role,opt1_gb,opt1_price,opt2_role,opt2_gb,opt2_price,opt3_role,opt3_gb,opt3_price,choice_slot,choice_role,choice_gb,choice_price,rt_ms,t_ms,response
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,14,baseline,B,200,20,A,100,17,,,,0,B,200,20,2772,4691261,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,15,d4,B,200,20,A,100,17,D,130,22.5,0,B,200,20,13511,4705074,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,16,d3,A,100,17,D,160,24.5,B,200,20,2,B,200,20,7285,4712661,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,17,filler,F3,200,14,F1,300,16,F2,30,9,1,F1,300,16,4435,4717398,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,18,d6,B,200,20,D,30,18,A,100,17,0,B,200,20,17164,4734865,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,19,d3,A,100,17,B,200,20,D,160,24.5,1,B,200,20,6049,4741217,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,20,filler,F2,40,10,F1,40,7,F3,120,12,2,F3,120,12,6441,4747960,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,21,d5,D,210,26.5,B,200,20,A,100,17,1,B,200,20,74506,4822769,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,22,d4,B,200,20,D,130,22.5,A,100,17,0,B,200,20,6835,4829907,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,23,d1,D,100,12,A,100,17,B,200,20,2,B,200,20,12574,4842782,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,24,d2,B,200,20,A,100,17,D,130,14,0,B,200,20,11773,4854858,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,25,baseline,A,100,17,B,200,20,,,,1,B,200,20,2655,4857815,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,26,d6,A,100,17,B,200,20,D,30,18,1,B,200,20,5439,4863557,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,27,d5,B,200,20,D,210,26.5,A,100,17,0,B,200,20,6588,4870448,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,28,baseline,B,200,20,A,100,17,,,,0,B,200,20,3028,4873778,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,29,d3,A,100,17,B,200,20,D,160,24.5,1,B,200,20,12263,4886344,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,30,d3,A,100,17,D,160,24.5,B,200,20,2,B,200,20,3499,4890145,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,31,d2,B,200,20,D,130,14,A,100,17,1,D,130,14,9366,4899814,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,32,catch,best,150,9,junk1,40,24,junk2,25,19,0,best,150,9,7191,4907307,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,33,baseline,A,100,17,B,200,20,,,,1,B,200,20,3930,4911538,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,34,filler,F3,70,9,F2,30,7,F1,175,12,2,F1,175,12,2660,4914499,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,35,d1,B,200,20,D,100,12,A,100,17,0,B,200,20,7483,4922283,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,36,catch,junk1,20,22,junk2,30,25,best,100,8,2,best,100,8,22610,4945195,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,37,d3,D,160,24.5,B,200,20,A,100,17,1,B,200,20,2387,4947883,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,38,d2,A,100,17,D,130,14,B,200,20,2,B,200,20,3101,4951286,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,39,d2,D,130,14,A,100,17,B,200,20,2,B,200,20,4335,4955924,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,40,d4,B,200,20,D,130,22.5,A,100,17,0,B,200,20,2135,4958361,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,41,baseline,B,200,20,A,100,17,,,,0,B,200,20,1526,4960189,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,42,d6,A,100,17,B,200,20,D,30,18,1,B,200,20,3994,4964486,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),choice,43,d6,D,30,18,B,200,20,A,100,17,1,B,200,20,4349,4969136,
MA,2437869365,task-v2.3-FROZEN (2026-08-25),probe,-2,probe,,,,,,,,,,,,,,,5128744,i think some sets were repeated a lot (like 100 for 17 pounds vs 200 for 20 pounds).
